popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year
0.665367,45000000,147717833,Resident Evil: Extinction,Milla Jovovich|Oded Fehr|Ali Larter|Iain Glen|Mike Epps,Russell Mulcahy,94,Horror|Action|Science Fiction,789,6.0,2007
0.663818999999999,2000000,5364858,Diary of the Dead,Michelle Morgan|Joshua Close|Shawn Roberts|Amy Lalonde|Joe Dinicol,George A. Romero,95,Horror|Action|Science Fiction,72,5.3,2007
0.653746,30000000,14711793,The Assassination of Jesse James by the Coward Robert Ford,Brad Pitt|Casey Affleck|Sam Shepard|Mary-Louise Parker|Paul Schneider,Andrew Dominik,160,Action|Drama|Western,460,6.9,2007
0.6431020000000001,16000000,18928871,A Mighty Heart,Angelina Jolie|Dan Futterman|Irrfan Khan|Archie Panjabi|Denis O'Hare,Michael Winterbottom,100,Drama|Thriller,54,6.7,2007
0.642207,9000000,46,Death at a Funeral,Matthew Macfadyen|Alan Tudyk|Peter Dinklage|Keeley Hawes|Andy Nyman,Frank Oz,90,Comedy|Drama,262,6.7,2007
0.63935,40000000,62771059,The Reaping,Hilary Swank|David Morrissey|Idris Elba|AnnaSophia Robb|Stephen Rea,Stephen Hopkins,99,Horror,100,5.4,2007
0.614557999999999,60795000,73090611,Perfect Stranger,Halle Berry|Bruce Willis|Giovanni Ribisi|Richard Portnow|Gary Dourdan,James Foley,109,Crime|Drama|Mystery|Thriller,128,5.3,2007
0.611445,5200000,14723313,KatyÅ„,Artur Å»mijewski|Maja Ostaszewska|Andrzej Chyra|Danuta Stenka|Jan Englert,Andrzej Wajda,118,Drama|History|War,29,6.0,2007
0.607023,60000000,95673607,Norbit,Eddie Murphy|Thandie Newton|Terry Crews|Clifton Powell|Lester Speight,Brian Robbins,101,Comedy,230,5.3,2007
0.606428,40000000,145896422,Music and Lyrics,Drew Barrymore|Hugh Grant|Scott Porter|Brad Garrett|Haley Bennett,Marc Lawrence,96,Comedy|Music|Romance,372,6.1,2007
0.59846,27500000,24748670,Rendition,Omar Metwally|Reese Witherspoon|Jake Gyllenhaal|Moa Khouas|Zineb Oukach,Gavin Hood,120,Drama|Thriller,104,5.7,2007
0.59707,20000000,6819587,Flawless,Demi Moore|Michael Caine|Lambert Wilson|Nathaniel Parker|Shaughan Seymour,Michael Radford,108,Crime|Drama|Thriller,80,6.6,2007
0.578112,23000000,29541790,In the Valley of Elah,Tommy Lee Jones|Charlize Theron|Susan Sarandon|Frances Fisher|James Franco,Paul Haggis,124,History|Drama|Thriller|Crime|Mystery,115,6.2,2007
0.574488,25000000,59192128,Good Luck Chuck,Dane Cook|Jessica Alba|Dan Fogler|Ellia English|Lonny Ross,Mark Helfrich,101,Comedy|Drama|Romance,272,5.5,2007
0.57106,20000000,86865564,Epic Movie,Kal Penn|Adam Campbell|Jennifer Coolidge|Jayma Mays|Faune A. Chambers,Jason Friedberg|Aaron Seltzer,86,Action|Adventure|Comedy,170,3.4,2007
0.569416,10000000,17500000,In the Land of Women,Meg Ryan|Kristen Stewart|Adam Brody|JoBeth Williams|Olympia Dukakis,Jon Kasdan,97,Romance|Comedy|Drama,82,6.0,2007
0.564132,4000000,6101046,Battle for Terra,Evan Rachel Wood|Brian Cox|Luke Wilson|David Cross|Justin Long,Aristomenis Tsirbas,85,Science Fiction|Action|Adventure|Animation|Family,63,6.0,2007
0.5514060000000001,20000000,47738099,The Nanny Diaries,Scarlett Johansson|Laura Linney|Chris Evans|Paul Giamatti|Nicholas Art,Shari Springer Berman|Robert Pulcini,106,Comedy|Drama|Romance,203,6.0,2007
0.54498,15000000,30226144,The Great Debaters,Denzel Washington|Nate Parker|Forest Whitaker|Denzel Whitaker|Kimberly Elise,Denzel Washington,126,Drama,74,6.6,2007
0.54281,21000000,41170784,Freedom Writers,Hilary Swank|Scott Glenn|Imelda Staunton|Patrick Dempsey|Mario,Richard LaGravenese,123,Crime|Drama,183,7.5,2007
0.541086,30000000,26810113,The Invisible,Justin Chatwin|Margarita Levieva|Marcia Gay Harden|Chris Marquette|Callum Keith Rennie,David S. Goyer,102,Action|Adventure|Crime|Drama|Fantasy,70,5.9,2007
0.522454,3500000,54947,La terza madre,Asia Argento|Cristian Solimeno|Adam James|Moran Atias|Valeria Cavalli,Dario Argento,102,Horror,32,4.6,2007
0.521559,21000000,54926886,We Own the Night,Joaquin Phoenix|Eva Mendes|Alex Veadov|Mark Wahlberg|Robert Duvall,James Gray,117,Drama|Crime|Thriller,162,6.4,2007
0.5058090000000001,20000000,73276047,The Kite Runner,Khalid Abdalla|Atossa Leoni|Shaun Toub|Zekeria Ebrahimi|Ahmad Khan Mahmoodzada,Marc Forster,128,Drama,223,7.3,2007
0.504782,19000000,35300645,Vacancy,Kate Beckinsale|Luke Wilson|Ethan Embry|Scott G. Anderson|Frank Whaley,NimrÃ³d Antal,80,Horror|Thriller,181,5.9,2007
0.501939,25000000,68377859,Dan in Real Life,Steve Carell|Juliette Binoche|Dane Cook|Dianne Wiest|John Mahoney,Peter Hedges,98,Comedy|Romance|Drama,185,6.5,2007
0.500174,16500000,13620075,Sydney White,Amanda Bynes|Sara Paxton|Matt Long|Jeremy Howard|Danny Strong,Joe Nussbaum,108,Comedy,112,5.9,2007
0.49765,17000000,2626800,Captivity,Elisha Cuthbert|Daniel Gillies|Pruitt Taylor Vince|Laz Alonso|Chrysta Olson,Roland JoffÃ©,96,Crime|Horror|Thriller,64,4.5,2007
0.492637,35000000,69307224,License to Wed,Robin Williams|Mandy Moore|John Krasinski|Eric Christian Olsen|Christine Taylor,Ken Kwapis,91,Comedy,132,5.1,2007
0.490256,24000000,9576495,I Could Never Be Your Woman,Michelle Pfeiffer|Paul Rudd|Saoirse Ronan|Stacey Dash|Fred Willard,Amy Heckerling,97,Comedy|Drama|Romance,44,5.3,2007
0.47598999999999997,25000000,92991835,Michael Clayton,George Clooney|Tom Wilkinson|Tilda Swinton|Sydney Pollack|Michael O'Keefe,Tony Gilroy,119,Drama|Mystery|Crime,240,6.3,2007
0.475818,12000000,11293663,Lars and the Real Girl,Ryan Gosling|Emily Mortimer|Paul Schneider|Kelli Garner|Lauren Ash,Craig Gillespie,106,Comedy|Romance|Drama,280,7.0,2007
0.471104,45000000,103071443,The Water Horse,Alexander Nathan Etel|Emily Watson|Ben Chaplin|David Morrissey|Priyanka Xi,Jay Russell,112,Fantasy|Adventure|Family,164,6.2,2007
0.470629,20000000,16974459,Death Sentence,Kevin Bacon|Garrett Hedlund|Kelly Preston|Jordan Garrett|John Goodman,James Wan,105,Action|Crime|Drama|Thriller,148,6.5,2007
0.470193,22000000,413454,The Death and Life of Bobby Z,Paul Walker|Laurence Fishburne|Olivia Wilde|Jason Lewis|Michael Bowen,John Herzfeld,97,Drama|Action|Thriller|Crime,61,5.6,2007
0.45154399999999995,16000000,5367030,The Lookout,Joseph Gordon-Levitt|Jeff Daniels|Matthew Goode|Isla Fisher|Carla Gugino,Scott Frank,99,Crime|Drama|Thriller,93,6.7,2007
0.43292600000000003,9000000,24538513,Sicko,Michael Moore|George W. Bush|Bill Clinton|Hillary Clinton|Billy Crystal,Michael Moore,123,Documentary,115,7.0,2007
0.43151000000000006,45000000,30822861,Pathfinder,Karl Urban|Moon Bloodgood|Russell Means|Clancy Brown|Jay Tavare,Marcus Nispel,99,Action,92,5.4,2007
0.431266,19000000,34619699,Gone Baby Gone,Casey Affleck|Michelle Monaghan|Morgan Freeman|Ed Harris|John Ashton,Ben Affleck,113,Crime|Drama|Mystery,559,7.0,2007
0.41937700000000006,35000000,18317151,Walk Hard: The Dewey Cox Story,John C. Reilly|Jenna Fischer|Tim Meadows|Kristen Wiig|Raymond J. Barry,Jake Kasdan,96,Comedy|Music,93,6.5,2007
0.412761,5000000,346592,Meet Bill,Aaron Eckhart|Jessica Alba|Elizabeth Banks|Timothy Olyphant|Logan Lerman,Bernie Goldmann|Melisa Wallack,97,Comedy|Drama|Romance,50,5.9,2007
0.408767,16000000,2849142,Things We Lost in the Fire,Halle Berry|Benicio del Toro|David Duchovny|Alison Lohman|Sarah Dubrovsky,Susanne Bier,113,Drama,40,6.5,2007
0.405537,20000000,3561,Death Defying Acts,Catherine Zeta-Jones|Guy Pearce|Timothy Spall|Saoirse Ronan|Malcolm Shields,Gillian Armstrong,97,Drama|Romance,31,5.4,2007
0.390284,20000000,22222308,Reign Over Me,Adam Sandler|Don Cheadle|Jada Pinkett Smith|Liv Tyler|Saffron Burrows,Mike Binder,124,Drama,180,7.0,2007
0.38963000000000003,45000000,4607608,Love in the Time of Cholera,Javier Bardem|Unax Ugalde|Benjamin Bratt|Catalina Sandino Moreno|HÃ©ctor Elizondo,Mike Newell,139,Drama|Romance,40,6.6,2007
0.37338499999999997,20000000,4001121,I'm Not There.,Cate Blanchett|Heath Ledger|Julianne Moore|Ben Whishaw|Charlotte Gainsbourg,Todd Haynes,135,Drama|Music,96,6.5,2007
0.370331,9000000,2955039,Gracie,Jesse Lee Soffer|Christopher Shand|Carly Schroeder|Karl Girolamo|Vasilios Mantagas,Davis Guggenheim,97,Drama|Family,10,5.8,2007
0.35159,15000000,109000000,Earth,Patrick Stewart|Constantino Romero|James Earl Jones|Ken Watanabe|Ulrich Tukur,Alastair Fothergill|Mark Linfield,90,Documentary,102,7.5,2007
0.32337,15000000,20380,The Good Night,PenÃ©lope Cruz|Martin Freeman|Gwyneth Paltrow|Simon Pegg|Danny DeVito,Jake Paltrow,93,Comedy|Drama|Romance|Fantasy|Music,16,5.5,2007
0.320907,67000000,25303038,The Last Legion,Colin Firth|Ben Kingsley|Aishwarya Rai Bachchan|Peter Mullan|Kevin McKidd,Doug Lefler,102,Action|Adventure|Fantasy|War,120,4.9,2007
0.324065,12000000,5285197,Whisper,Blake Woodruff|Josh Holloway|Sarah Wayne Callies|Michael Rooker|Julian Christopher,Stewart Hendler,94,Crime|Drama|Horror|Thriller,28,5.7,2007
0.291333,10000000,21786738,My Blueberry Nights,Norah Jones|Jude Law|David Strathairn|Rachel Weisz|Cat Power,Wong Kar-wai,111,Drama|Romance,110,6.2,2007
0.290794,4000000,2426851,You Kill Me,Ben Kingsley|TÃ©a Leoni|Luke Wilson|Bill Pullman|Dennis Farina,John Dahl,90,Comedy|Crime|Thriller|Romance,33,6.1,2007
0.267233,16000000,24377151,The Darjeeling Limited,Owen Wilson|Jason Schwartzman|Adrien Brody|Bill Murray|Anjelica Huston,Wes Anderson,91,Adventure|Drama|Comedy,488,7.2,2007
0.266045,13000000,75511123,Stomp the Yard,Columbus Short|Meagan Good|Ne-Yo|Darrin Henson|Jermaine Williams,Sylvain White,114,Drama|Music,57,6.1,2007
0.34628200000000003,38000000,5410749,Virgin Territory,Ryan Cartwright|Hayden Christensen|Mischa Barton|Jay Villiers|Simone Spinazze,David Leland,93,Adventure|Action|Comedy|Romance,45,4.5,2007
0.26210300000000003,8000000,60641,Hallam Foe,Jamie Bell|Sophia Myles|CiarÃ¡n Hinds|Claire Forlani|Jamie Sives,David Mackenzie,95,Drama|Comedy|Thriller,25,6.7,2007
0.258046,20000000,22217407,Dead Silence,Ryan Kwanten|Donnie Wahlberg|Bob Gunton|Amber Valletta|Laura Regan,James Wan,89,Horror,264,6.2,2007
0.245902,50000,249905,The Signal,Anessa Ramsey|Justin Welborn|AJ Bowen|Scott Poythress|Sahr Ngaujah,David Bruckner|Dan Bush|Jacob Gentry,103,Horror|Action|Thriller|Science Fiction,28,5.9,2007
0.22845900000000002,8000000,908847,Battle in Seattle,Martin Henderson|Michelle Rodriguez|Woody Harrelson|Charlize Theron|Jennifer Carpenter,Stuart Townsend,99,Action|Drama,37,6.4,2007
0.39628,500000,220151,Boy Culture,Jonathon Trent|Derek Magyar|George Jonson|Patrick Bauchau|Darryl Stephens,Q. Allan Brocka,88,Drama|Romance,18,5.4,2007
0.21659899999999999,4000000,6870249,Son of Rambow,Neil Dudgeon|Bill Milner|Jessica Hynes|Anna Wing|Will Poulter,Garth Jennings,96,Comedy,62,6.7,2007
0.21628699999999998,11000000,13196245,I Think I Love My Wife,Chris Rock|Kerry Washington|Gina Torres|Steve Buscemi|Edward Herrmann,Chris Rock,90,Comedy|Romance,22,5.3,2007
0.208459,4000000,46474,December Boys,Daniel Radcliffe|Jack Thompson|Teresa Palmer|Sullivan Stapleton|Carole-Anne Fooks,Rod Hardy,105,Drama|Romance,42,5.8,2007
0.20503600000000002,50000000,82169884,Hannibal Rising,Gaspard Ulliel|Aaran Thomas|Gong Li|Dominic West|Rhys Ifans,Peter Webber,121,Crime|Drama|Thriller,423,6.0,2007
0.203044,1000000,274661,Taxi to the Dark Side,Brian Keith Allen|Moazzam Begg|Christopher Beiring|Alex Gibney,Alex Gibney,106,Documentary,21,5.2,2007
0.172467,15000000,55184721,Why Did I Get Married?,Tyler Perry|Jill Scott|Janet Jackson|Michael Jai White|Malik Yoba,Tyler Perry,113,Comedy|Drama,20,6.3,2007
0.165385999999999,16000000,34786960,Ji jie hao,Hanyu Zhang|Ren Quan|Wang Baoqiang|Deng Chao|Yuan Wenkang,Feng Xiaogang,124,Action|History,22,7.3,2007
0.14418599999999898,700000,31576,The Tracey Fragments,Ellen Page|Ari Cohen|Erin McMurtry|Maxwell McCabe-Lokos|Zie Souwand,Bruce McDonald,77,Drama,17,5.9,2007
0.138009,10000000,31609243,Daddy's Little Girls,"Gabrielle Union|Idris Elba|Louis Gossett, Jr.|Tasha Smith|Tracee Ellis Ross",Tyler Perry,100,Comedy|Drama|Romance,13,6.7,2007
0.422526,1500000,173066,My Name Is Bruce,Bruce Campbell|Grace Thorsen|Ted Raimi|Adam Boyd|Mike Estes,Bruce Campbell,86,Comedy|Horror,41,6.0,2007
0.104735,10000000,20342161,Reno 911!: Miami,Lennie Loftin|Danny DeVito|Ben Garant|Carlos Alazraqui|Mary Birdsong,Ben Garant,84,Action|Adventure|Comedy|Crime,34,5.8,2007
0.080562,20000000,10337477,Code Name: The Cleaner,Cedric the Entertainer|Lucy Liu|Nicollette Sheridan|Mark Dacascos|Callum Keith Rennie,Les Mayfield,84,Action|Comedy|Crime,45,4.9,2007
0.063177,441892,1030375,Partner,Salman Khan|Govinda|Lara Dutta|Katrina Kaif|Rajpal Yadav,David Dhawan,155,Comedy|Foreign|Romance,10,6.2,2007
0.019101,2000000,1431623,No End in Sight,Campbell Scott|Gerald Burke|Ali Fadhil|Robert Hutchings,Charles Ferguson,102,Documentary,12,6.7,2007
4.935897,11000000,104931801,Alien,Sigourney Weaver|Tom Skerritt|Veronica Cartwright|Harry Dean Stanton|John Hurt,Ridley Scott,117,Horror|Action|Thriller|Science Fiction,2724,7.6,1979
2.3195200000000002,31500000,83471511,Apocalypse Now,Martin Sheen|Marlon Brando|Robert Duvall|Laurence Fishburne|Sam Bottoms,Francis Ford Coppola,153,Drama|War,1100,7.8,1979
2.012021,400000,100000000,Mad Max,Mel Gibson|Joanne Samuel|Hugh Keays-Byrne|Steve Bisley|Tim Burns,George Miller,93,Adventure|Action|Thriller|Science Fiction,667,6.5,1979
1.823058,35000000,139000000,Star Trek: The Motion Picture,William Shatner|Leonard Nimoy|George Takei|James Doohan|Walter Koenig,Robert Wise,132,Science Fiction|Adventure|Mystery,304,6.0,1979
1.691143,34000000,210300000,Moonraker,Roger Moore|Lois Chiles|Michael Lonsdale|Corinne ClÃ©ry|Richard Kiel,Lewis Gilbert,126,Action|Adventure|Thriller|Science Fiction,299,5.7,1979
1.465088,4000000,20045115,Life of Brian,Graham Chapman|John Cleese|Terry Gilliam|Eric Idle|Terry Jones,Terry Jones,94,Comedy,716,7.5,1979
1.049233,7000000,200182160,Rocky II,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,Sylvester Stallone,119,Drama,504,6.8,1979
0.9730489999999999,17500000,23438120,Caligola,Malcolm McDowell|Teresa Ann Savoy|Helen Mirren|Peter O'Toole|John Gielgud,Tinto Brass,156,Drama|History|Romance,65,5.3,1979
0.794667,300000,11988469,Phantasm,Angus Scrimm|A. Michael Baldwin|Bill Thornbury|Reggie Bannister|Kathy Lester,Don Coscarelli,89,Horror|Science Fiction,50,6.1,1979
0.5677760000000001,8000000,43000000,Escape from Alcatraz,Clint Eastwood|Patrick McGoohan|Roberts Blossom|Jack Thibeau|Fred Ward,Don Siegel,111,Crime|Drama,273,7.1,1979
0.516927,20000000,35841901,The Black Hole,Maximilian Schell|Anthony Perkins|Robert Forster|Joseph Bottoms|Ernest Borgnine,Gary Nelson,98,Adventure|Family|Science Fiction|Action,54,5.8,1979
0.426947,14000000,13015688,The Concorde... Airport '79,Alain Delon|Susan Blakely|Robert Wagner|Sylvia Kristel|George Kennedy,David Lowell Rich,123,Action|Drama|Thriller,23,4.7,1979
0.41645299999999996,8000000,106260000,Kramer vs. Kramer,Dustin Hoffman|Meryl Streep|Jane Alexander|Justin Henry|Howard Duff,Robert Benton,105,Drama,240,7.3,1979
0.387797,35000000,31755742,1941,Dan Aykroyd|Ned Beatty|John Belushi|Lorraine Gary|Murray Hamilton,Steven Spielberg,113,Action|Comedy,62,5.4,1979
0.307429,2300000,20000000,Breaking Away,Dennis Quaid|Daniel Stern|Jackie Earle Haley|Dennis Christopher|Barbara Barrie,Peter Yates,100,Drama|Comedy,34,7.2,1979
0.159632,2700000,37799643,The Black Stallion,Kelly Reno|Mickey Rooney|Teri Garr|Clarence Muse|Hoyt Axton,Carroll Ballard,118,Adventure|Family,28,6.8,1979
4.831966,6400000,78371200,The Terminator,Arnold Schwarzenegger|Michael Biehn|Linda Hamilton|Paul Winfield|Lance Henriksen,James Cameron,108,Action|Thriller|Science Fiction,2692,7.1,1984
2.5567990000000003,28000000,333000000,Indiana Jones and the Temple of Doom,Harrison Ford|Kate Capshaw|Jonathan Ke Quan|Amrish Puri|Roshan Seth,Steven Spielberg,118,Adventure|Action,1735,6.9,1984
2.484654,30000000,295212467,Ghostbusters,Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis,Ivan Reitman,107,Fantasy|Action|Comedy|Science Fiction|Family,1383,7.2,1984
2.464803,11000000,153083102,Gremlins,Zach Galligan|Phoebe Cates|Hoyt Axton|Polly Holliday|Dick Miller,Joe Dante,106,Fantasy|Horror|Comedy,844,6.8,1984
2.183891,27000000,20158808,The Neverending Story,Barret Oliver|Gerald McRaney|Noah Hathaway|Drum Garrett|Darryl Cooksey,Wolfgang Petersen,102,Drama|Family|Fantasy|Adventure,484,6.8,1984
2.1083380000000003,15000000,316360478,Beverly Hills Cop,Eddie Murphy|Judge Reinhold|John Ashton|Ronny Cox|Paul Reiser,Martin Brest,105,Action|Comedy|Crime,535,6.5,1984
1.6822830000000002,18000000,51973029,Amadeus,F. Murray Abraham|Tom Hulce|Elizabeth Berridge|Roy Dotrice|Simon Callow,MiloÅ¡ Forman,160,Drama|History|Music,560,7.5,1984
1.5081120000000001,8000000,90815558,The Karate Kid,Ralph Macchio|Pat Morita|William Zabka|Martin Kove|Chad McQueen,John G. Avildsen,126,Drama,475,6.7,1984
1.331432,1800000,25504513,A Nightmare on Elm Street,John Saxon|Ronee Blakley|Heather Langenkamp|Amanda Wyss|Jsu Garcia,Wes Craven,91,Horror,625,7.1,1984
1.247659,18000000,31042035,Conan the Destroyer,Arnold Schwarzenegger|Grace Jones|Wilt Chamberlain|Tracey Walter|Mako,Richard Fleischer,103,Adventure|Fantasy|Action,193,5.9,1984
1.077574,28000000,40400657,2010,Roy Scheider|John Lithgow|Helen Mirren|Bob Balaban|Keir Dullea,Peter Hyams,116,Thriller|Science Fiction,156,6.4,1984
1.020675,40000000,30925690,Dune,Kyle MacLachlan|Francesca Annis|Leonardo Cimino|Brad Dourif|JosÃ© Ferrer,David Lynch,137,Action|Science Fiction|Adventure,294,6.5,1984
0.991867,10000000,86572238,Romancing the Stone,Michael Douglas|Kathleen Turner|Danny DeVito|Alfonso ArÃ¡u|Manuel Ojeda,Robert Zemeckis,106,Action|Adventure|Comedy|Romance,245,6.3,1984
0.9739,4500000,81198894,Police Academy,Steve Guttenberg|Kim Cattrall|G. W. Bailey|Bubba Smith|Donovan Scott,Hugh Wilson,96,Comedy|Crime,270,6.3,1984
0.82288,18000000,87000000,Star Trek III: The Search for Spock,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,Leonard Nimoy,105,Science Fiction|Action|Adventure|Thriller,239,6.1,1984
0.791148,8200000,80035402,Footloose,Kevin Bacon|John Lithgow|Dianne Wiest|Chris Penn|Lori Singer,Herbert Ross,107,Drama|Family|Music|Romance,282,6.0,1984
0.742001,1500000,2300000,Repo Man,Harry Dean Stanton|Emilio Estevez|Tracey Walter|Olivia Barash|Sy Richardson,Alex Cox,92,Comedy|Drama|Science Fiction,54,6.3,1984
0.637446,22000000,28744356,Starman,Jeff Bridges|Karen Allen|Charles Martin Smith|Richard Jaeckel|Robert Phalen,John Carpenter,115,Action|Adventure|Drama|Romance|Science Fiction,91,6.3,1984
0.633247,6000000,38435947,Bachelor Party,Tom Hanks|Tawny Kitaen|Adrian Zmed|George Grizzard|Tracy Smith,Neal Israel,105,Comedy,67,5.9,1984
0.606839,6500000,23686027,Sixteen Candles,Molly Ringwald|Justin Henry|Michael Schoeffling|Haviland Morris|Gedde Watanabe,John Hughes,93,Comedy|Romance,223,6.7,1984
0.603541,14400000,34700291,The Killing Fields,Sam Waterston|Haing S. Ngor|Craig T. Nelson|John Malkovich|Athol Fugard,Roland JoffÃ©,141,War|Drama|History,78,7.2,1984
0.5909220000000001,3000000,14418922,Night of the Comet,Catherine Mary Stewart|Robert Beltran|Kelli Maroney|Sharon Farrell|Mary Woronov,Thom Eberhardt,95,Action|Comedy|Horror|Science Fiction|Thriller,36,5.7,1984
0.550313,15000000,28733290,The Last Starfighter,Lance Guest|Dan O'Herlihy|Catherine Mary Stewart|Barbara Bosson|Norman Snow,Nick Castle,101,Adventure|Science Fiction|Action,101,6.1,1984
0.539505,25000000,5778353,Sheena,Tanya Roberts|Ted Wass|Donovan Scott|Elizabeth of Toro|France Zobda,John Guillermin,117,Adventure|Fantasy|Action|Comedy|Science Fiction,10,4.8,1984
0.524253,8000000,69821334,Splash,Tom Hanks|Daryl Hannah|Eugene Levy|John Candy|Dody Goodman,Ron Howard,111,Comedy|Fantasy|Romance,147,6.1,1984
0.518436,1746964,2181987,"Paris, Texas",Harry Dean Stanton|Nastassja Kinski|Dean Stockwell|Hunter Carson|Aurore ClÃ©ment,Wim Wenders,147,Drama,146,7.4,1984
0.517691,10000000,8801940,Body Double,Craig Wasson|Melanie Griffith|Gregg Henry|Deborah Shelton|Guy Boyd,Brian De Palma,114,Mystery|Thriller,58,6.1,1984
0.504848,25000000,38348988,City Heat,Clint Eastwood|Burt Reynolds|Jane Alexander|Madeline Kahn|Rip Torn,Richard Benjamin,93,Action|Comedy|Crime,24,5.2,1984
0.491888,58000000,25928721,The Cotton Club,Richard Gere|Diane Lane|Bob Hoskins|James Remar|Nicolas Cage,Francis Ford Coppola,127,Music|Drama|Crime|Romance,37,6.1,1984
0.44653000000000004,9000000,20458340,Top Secret!,Val Kilmer|Lucy Gutteridge|Peter Cushing|Jeremy Kemp|Christopher Villiers,Jim Abrahams|David Zucker|Jerry Zucker,90,Comedy,117,6.8,1984
0.367406,7200000,68392977,Purple Rain,Prince|Apollonia Kotero|Morris Day|Olga Karlatos|Clarence Williams III,Albert Magnoli,111,Drama|Music|Romance,39,6.9,1984
0.36224,2550000,22812411,Missing in Action,Chuck Norris|M. Emmet Walsh|David Tress|Lenore Kasdorf|James Hong,Joseph Zito,101,Action|Adventure|Thriller|War,50,5.1,1984
0.351379,28000000,47951979,The Natural,Robert Redford|Glenn Close|Kim Basinger|Wilford Brimley|Robert Duvall,Barry Levinson,137,Drama,74,6.8,1984
0.361782,800000,14000000,Children of the Corn,Peter Horton|Linda Hamilton|R. G. Armstrong|John Franklin|Courtney Gains,Fritz Kiersch,93,Drama|Fantasy|Horror|Thriller,106,5.6,1984
0.329484,8000000,27187653,A Passage to India,Judy Davis|Alec Guinness|Peggy Ashcroft|James Fox|Victor Banerjee,David Lean,163,Drama|Adventure|History,23,6.7,1984
0.297597,14500000,8089290,Streets of Fire,Michael ParÃ©|Diane Lane|Rick Moranis|Amy Madigan|Willem Dafoe,Walter Hill,93,Action|Thriller|Music,48,6.7,1984
0.28319099999999997,1200000,4978922,Stop Making Sense,David Byrne|Tina Weymouth|Chris Frantz|Jerry Harrison|Steven Scales,Jonathan Demme,88,Documentary|Music,23,8.4,1984
0.197425,1250000,3412497,C.H.U.D.,John Heard|Daniel Stern|Christopher Curry|Kim Greist|Laure Mattos,Douglas Cheek,88,Horror|Science Fiction,22,4.5,1984
0.177006,1000000,35000000,Ghoulies,Peter Liapis|Lisa Pelikan|Jack Nance|Mariska Hargitay|Michael Des Barres,Luca Bercovici,81,Comedy|Horror|Fantasy,22,3.6,1984
0.174241,18000000,19265302,Best Defense,Dudley Moore|Eddie Murphy|Kate Capshaw|George Dzundza|Helen Shaver,Willard Huyck,94,Action|Comedy,10,3.8,1984
0.140026,5500000,801000,Razorback,Gregory Harrison|Arkie Whiteley|Bill Kerr|Chris Haywood|David Argue,Russell Mulcahy,95,Horror,13,5.6,1984
0.13399,8000000,10600497,Broadway Danny Rose,Woody Allen|Mia Farrow|Nick Apollo Forte|Craig Vandenburgh|Herb Reynolds,Woody Allen,84,Comedy,41,6.6,1984
4.828854,32350000,572700000,Return of the Jedi,Mark Hamill|Harrison Ford|Carrie Fisher|Billy Dee Williams|Anthony Daniels,Richard Marquand,135,Adventure|Action|Science Fiction,3101,7.8,1983
3.178818,25000000,65884703,Scarface,Al Pacino|Steven Bauer|Michelle Pfeiffer|Mary Elizabeth Mastrantonio|Robert Loggia,Brian De Palma,170,Action|Crime|Drama|Thriller,1741,7.8,1983
1.774018,36000000,160000000,Never Say Never Again,Sean Connery|Kim Basinger|Klaus Maria Brandauer|Barbara Carrera|Max von Sydow,Irvin Kershner,134,Adventure|Action|Thriller,183,5.8,1983
1.575742,27500000,183700000,Octopussy,Roger Moore|Maud Adams|Louis Jourdan|Kristina Wayborn|Kabir Bedi,John Glen,131,Adventure|Action|Thriller,289,5.9,1983
1.263139,39000000,75800000,Superman III,Christopher Reeve|Richard Pryor|Jackie Cooper|Marc McClure|Annette O'Toole,Richard Lester,125,Comedy|Action|Adventure|Fantasy|Science Fiction,239,4.7,1983
1.1151389999999999,40600000,90400000,Trading Places,Eddie Murphy|Dan Aykroyd|Jamie Lee Curtis|Denholm Elliott|Ralph Bellamy,John Landis,116,Comedy|Drama,353,6.9,1983
1.106471,12000000,79567667,WarGames,Matthew Broderick|Dabney Coleman|Ally Sheedy|John Wood|Barry Corbin,John Badham,114,Thriller|Science Fiction,257,6.8,1983
1.0684,15000000,61399552,National Lampoon's Vacation,Chevy Chase|Beverly D'Angelo|Imogene Coca|Randy Quaid|Anthony Michael Hall,Harold Ramis,98,Comedy|Adventure|Romance,201,6.9,1983
1.065331,20500000,87987055,Jaws 3,"Dennis Quaid|Bess Armstrong|Simon MacCorkindale|Louis Gossett, Jr.|John Putch",Joe Alves,99,Horror,124,4.2,1983
0.771263,22000000,67642693,Sudden Impact,Clint Eastwood|Sondra Locke|Pat Hingle|Bradford Dillman|Paul Drake,Clint Eastwood,117,Action|Crime|Thriller,78,6.6,1983
0.699455,6200000,63541777,Risky Business,Tom Cruise|Rebecca De Mornay|Joe Pantoliano|Richard Masur|Curtis Armstrong,Paul Brickman,98,Comedy|Romance,164,6.3,1983
0.6757529999999989,27000000,21500000,The Right Stuff,Fred Ward|Dennis Quaid|Ed Harris|Scott Glenn|Sam Shepard,Philip Kaufman,193,Drama|History,120,7.2,1983
