popularity,budget,revenue,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year
0.58332,120000000,325756637,The Perfect Storm,Wolfgang Petersen,130,Drama,Warner Bros.|Baltimore Spring Creek Productions|Radiant Productions,315,5.9,2000
0.54656,75000000,36754634,Titan A.E.,Don Bluth|Gary Goldman,94,Animation|Action|Science Fiction|Family|Adventure,Twentieth Century Fox Film Corporation|David Kirschner Productions|Fox Animation Studios,184,6.1,2000
0.542611,40000000,161834276,Scream 3,Wes Craven,116,Horror|Mystery,Konrad Pictures|Craven-Maddalena Films|Dimension Films,390,5.6,2000
0.5307390000000001,75000000,215663859,Vertical Limit,Martin Campbell,124,Action|Adventure|Thriller,Columbia Pictures Corporation|Global Entertainment Productions GmbH & Company Medien KG,151,6.0,2000
0.525341,42000000,32168970,Reindeer Games,John Frankenheimer,124,Thriller,Dimension Films|Marty Katz Productions,86,5.2,2000
0.495241,30000000,45554533,The Tigger Movie,Jun Falkenstein,77,Animation|Family,Walt Disney Pictures,88,6.5,2000
0.49295,11000000,59827328,Next Friday,Steve Carr,98,Comedy,New Line Cinema,70,6.6,2000
0.48108900000000004,28000000,33000337,Dracula 2000,Patrick Lussier,99,Horror|Thriller,Neo Art & Logic|Dimension Films|Wes Craven Films,73,4.7,2000
0.47571,16000000,109130,The Weight of Water,Kathryn Bigelow,113,Crime|Drama|Mystery,StudioCanal|Miracle Pictures|Palomar Pictures (II)|Manifest Film Company,14,5.1,2000
0.465293,32000000,48814909,Men of Honor,"George Tillman, Jr.",129,Drama,Fox 2000 Pictures,341,7.0,2000
0.464139,100000000,155464351,What Lies Beneath,Robert Zemeckis,130,Drama|Horror|Mystery|Thriller,DreamWorks SKG|Twentieth Century Fox Film Corporation|ImageMovers,234,6.1,2000
0.45877799999999996,60000000,71000000,Rules of Engagement,William Friedkin,128,Action|Adventure|Drama|History|War,Paramount Pictures|Seven Arts Pictures|Munich Film Partners & Company (MFP) ROE Production,90,5.8,2000
0.44904099999999997,43000000,80049764,Finding Forrester,Gus Van Sant,136,Drama,Fountainbridge Films|Laurence Mark Productions|Columbia Pictures Corporation|Finding Forrester Productions,161,6.9,2000
0.417675,16000000,20627372,Boys and Girls,Robert Iscove,94,Comedy|Drama|Romance,Dimension Films,53,5.3,2000
0.410235,85000000,183611771,102 Dalmatians,Kevin Lima,100,Comedy|Family,Walt Disney Pictures|Cruella Productions,150,5.0,2000
1.616724,84000000,123307945,Nutty Professor II: The Klumps,Peter Segal,106,Fantasy|Comedy|Romance|Science Fiction,Imagine Entertainment|Universal Pictures,168,4.8,2000
0.6237060000000001,30000000,37036004,Keeping the Faith,Edward Norton,127,Comedy,Spyglass Entertainment|Touchstone Pictures|Triple Threat Talent,79,5.7,2000
0.38535,90000000,14828081,Supernova,Walter Hill|Jack Sholder,91,Science Fiction,United Artists|Metro-Goldwyn-Mayer (MGM)|Hammerhead Productions|Screenland Pictures,42,4.7,2000
0.372923,35000000,36779296,Bounce,Don Roos,106,Drama|Romance,Miramax Films,62,5.2,2000
0.33960799999999997,40000000,30199105,The Art of War,Christian Duguay,117,Action|Adventure|Thriller,Amen Ra Films|Franchise Pictures|Warner Bros.|Morgan Creek Productions,67,5.7,2000
0.350814,15000000,9902115,Whatever It Takes,David Raynr,94,Drama|Comedy|Romance,Columbia Pictures Corporation,22,5.0,2000
0.349034,65000000,69700000,The Kid,Jon Turteltaub,104,Fantasy|Comedy|Family,Walt Disney Pictures,141,5.9,2000
0.33226700000000003,25000000,15843608,Highlander: Endgame,Douglas Aarniokoski,87,Action|Fantasy|Science Fiction,Davis-Panzer Productions|Dimension Films,49,4.3,2000
0.32400300000000004,20000000,27728118,Love & Basketball,Gina Prince-Bythewood,124,Action|Comedy|Drama|Romance,40 Acres & A Mule Filmworks,54,7.3,2000
0.310295,14000000,5108820,Gossip,Davis Guggenheim,90,Drama|Mystery|Thriller,Warner Bros. Pictures,34,5.3,2000
0.309754,13500000,7060876,Quills,Philip Kaufman,124,Drama,Fox Searchlight Pictures|Industry Entertainment|Walrus & Associates|Hollywood Partners|Charenton Productions,52,6.4,2000
0.285304,25000000,24362772,The Next Best Thing,John Schlesinger,108,Comedy|Drama,Paramount Pictures|Lakeshore Entertainment,17,3.6,2000
0.284476,35000000,15185241,Dungeons & Dragons,Courtney Solomon,107,Action|Adventure|Fantasy|Science Fiction,New Line Cinema|Silver Pictures|Sweetpea Entertainment,86,3.9,2000
0.279624,24000000,13700000,The Ladies Man,Reginald Hudlin,84,Comedy,SNL Studios,14,5.4,2000
0.277798,2000000,1568749,Hamlet,Michael Almereyda,112,Drama,Miramax Films|double A Films,18,5.0,2000
0.47101899999999997,25000000,260562,Under Suspicion,Stephen Hopkins,110,Mystery|Thriller,Revelations Entertainment|TF1 International,49,6.0,2000
0.196668,24000000,12372410,Ready to Rumble,Brian Robbins,107,Action|Comedy|Drama,Bel Air Entertainment|Warner Bros.,16,4.4,2000
0.253319,18000000,17200925,Center Stage,Nicholas Hytner,115,Drama|Music,Columbia Pictures,49,7.0,2000
0.249219,24000000,36609995,Return to Me,Bonnie Hunt,115,Romance|Comedy|Drama,Metro-Goldwyn-Mayer (MGM)|JLT Productions,32,5.5,2000
0.22326300000000002,10000000,26330482,Saving Grace,Nigel Cole,93,Crime|Comedy,Homerun Productions|Portman Entertainment Group|Rich Pickings|Sky Pictures|Wave Pictures,61,6.2,2000
0.207785,16000000,15427192,Drowning Mona,Nick Gomez,96,Comedy|Crime|Mystery,Code Entertainment|Neverland Films,21,4.5,2000
0.20355399999999998,10000000,1631839,Gun Shy,Eric Blakeney,101,Action|Comedy|Romance|Thriller,Hollywood Pictures|Fortis Films,10,5.1,2000
0.182246,75000000,157299717,X-Men,Bryan Singer,104,Adventure|Action|Science Fiction,Twentieth Century Fox Film Corporation|Donners' Company|Bad Hat Harry Productions|Marvel Enterprises|Springwood Productions,2766,6.6,2000
0.12392,22000000,13555988,The Little Vampire,Uli Edel,95,Horror|Family|Foreign,New Line Cinema,42,6.4,2000
0.11921400000000001,8000000,8279017,Shadow of the Vampire,E. Elias Merhige,92,Drama|Horror,Saturn Films,55,5.9,2000
0.10490799999999999,76000000,35134820,The Adventures of Rocky & Bullwinkle,Des McAnuff,88,Adventure|Animation|Action|Comedy|Family,Universal Pictures|Capella International|KC Medien AG|Tribeca Productions,35,4.0,2000
0.09149199999999999,7000000,3728888,The Big Kahuna,John Swanbeck,90,Comedy|Drama,Franchise Pictures|Trigger Street Productions,37,6.5,2000
0.031018,40000000,36037909,Hanging Up,Diane Keaton,94,Comedy|Drama,Laurence Mark Productions|Columbia Pictures Corporation|Global Entertainment Productions GmbH & Company Medien KG|Nora Ephron Productions,21,5.2,2000
0.015997,15000000,5217498,The In Crowd,Mary Lambert,105,Thriller,Warner Bros. Pictures,12,5.2,2000
4.215642,28000000,32768670,Blade Runner,Ridley Scott,117,Science Fiction|Drama|Thriller,Shaw Brothers|Warner Bros.|The Ladd Company,2110,7.7,1982
2.900556,10500000,792910554,E.T. the Extra-Terrestrial,Steven Spielberg,115,Science Fiction|Adventure|Family|Fantasy,Universal Pictures|Amblin Entertainment,1830,7.2,1982
2.355353,10000000,13782838,The Thing,John Carpenter,109,Horror|Science Fiction|Mystery|Thriller,Universal Pictures|Turman-Foster Company,797,7.5,1982
1.9282580000000002,15000000,125212904,First Blood,Ted Kotcheff,93,Action|Adventure|Thriller|War,Orion Pictures,838,7.0,1982
1.3366120000000001,17000000,33000000,Tron,Steven Lisberger,96,Science Fiction|Action|Adventure,Walt Disney Pictures|Lisberger/Kushner,432,6.6,1982
1.241425,17000000,124000000,Rocky III,Sylvester Stallone,99,Drama,United Artists,482,6.5,1982
1.193916,10700000,122200000,Poltergeist,Tobe Hooper,114,Horror,SLM Production Group|Metro-Goldwyn-Mayer (MGM),425,6.8,1982
1.176922,20000000,68851475,Conan the Barbarian,John Milius,129,Adventure|Fantasy|Action,Universal Pictures|Dino De Laurentiis Company,356,6.5,1982
1.161942,1000000,78868508,48 Hrs.,Walter Hill,96,Thriller|Action|Comedy|Crime|Drama,Paramount Pictures,171,6.1,1982
0.9460559999999999,12000000,96800000,Star Trek II: The Wrath of Khan,Nicholas Meyer,113,Science Fiction|Action|Adventure|Drama|Thriller,Paramount Pictures,406,7.0,1982
0.925383,4500000,27092880,Fast Times at Ridgemont High,Amy Heckerling,90,Comedy,Universal Pictures|Refugee Films,157,6.9,1982
0.8848440000000001,15000000,40577001,The Dark Crystal,Jim Henson|Frank Oz,93,Fantasy,Jim Henson Productions|Incorporated Television Company (ITC)|Henson Associates (HA),123,7.3,1982
0.786388,22000000,77737889,Gandhi,Richard Attenborough,191,Drama|History,Columbia Pictures|Goldcrest Films International|Indo-British|International Film Investors|National Film Development Corporation of India,412,7.1,1982
0.689094,21000000,177200000,Tootsie,Sydney Pollack,116,Comedy|Romance,Columbia Pictures Corporation|Mirage Enterprises|Punch Productions|Delphi Films,176,6.7,1982
0.555585,7000000,14665733,The Secret of NIMH,Don Bluth,82,Fantasy|Animation|Drama|Family,Metro-Goldwyn-Mayer (MGM),80,7.3,1982
0.48339499999999996,12000000,30036000,Sophie's Choice,Alan J. Pakula,151,Drama|Romance,Keith Barish Productions|Incorporated Television Company,74,7.1,1982
0.475775,13200000,15171476,Grease 2,Patricia Birch,115,Comedy|Drama|Family|Music|Romance,Paramount Pictures,92,5.3,1982
0.441852,8000000,21028755,Creepshow,George A. Romero,120,Horror|Comedy|Fantasy,Warner Bros.|Creepshow Films Inc.|Laurel Entertainment Inc.,90,6.7,1982
0.42174799999999996,50000000,57059003,Annie,John Huston,127,Comedy|Drama|Family|Music,Columbia Pictures|Rastar Pictures,99,6.2,1982
0.358107,6000000,10278575,The Year of Living Dangerously,Peter Weir,115,War|Drama|Romance,Metro-Goldwyn-Mayer (MGM)|McElroy & McElroy,31,6.7,1982
0.336314,4000000,36690067,Friday the 13th Part III,Steve Miner,95,Horror|Thriller,Paramount Pictures,107,5.7,1982
0.31049699999999997,2500000,14400000,Halloween III: Season of the Witch,Tommy Lee Wallace,96,Horror|Mystery|Science Fiction,Universal Pictures,90,4.7,1982
0.304359,16000000,53977250,The Verdict,Sidney Lumet,129,Drama,20th Century Fox,47,7.0,1982
0.647107,18000000,70687344,Firefox,Clint Eastwood,136,Science Fiction|Action|Adventure|Thriller,Malpaso Productions,60,5.1,1982
0.464188,2,16,Death Wish 2,Michael Winner,88,Action|Crime|Thriller,Cannon Films,27,5.6,1982
0.138161999999999,3500000,20659423,The Man from Snowy River,George T. Miller,104,Drama|Action|Western|Romance,Cambridge Productions,19,6.2,1982
4.180540000000001,60000000,264118201,The Truman Show,Peter Weir,103,Comedy|Drama,Paramount Pictures|Scott Rudin Productions,2392,7.6,1998
2.993102,140000000,553799566,Armageddon,Michael Bay,151,Action|Thriller|Science Fiction|Adventure,Jerry Bruckheimer Films|Touchstone Pictures|Valhalla Motion Pictures,1559,6.4,1998
2.770692,90000000,304320254,Mulan,Tony Bancroft|Barry Cook,88,Animation|Family|Adventure,Walt Disney Pictures|Walt Disney Feature Animation,1066,7.3,1998
2.729745,45000000,131183530,Blade,Stephen Norrington,120,Horror|Action,New Line Cinema|Amen Ra Films|Imaginary Forces|Marvel Enterprises,1263,6.3,1998
2.556082,15000000,27739163,The Big Lebowski,Joel Coen,117,Comedy|Crime,PolyGram Filmed Entertainment|Working Title Films,1696,7.6,1998
2.170136,70000000,481840909,Saving Private Ryan,Steven Spielberg,169,Drama|History|War,Paramount Pictures|DreamWorks SKG|Amblin Entertainment|Mutual Film Company|Mark Gordon Productions,3396,7.7,1998
2.0457549999999998,33000000,244386864,Rush Hour,Brett Ratner,98,Action|Comedy|Crime|Thriller,New Line Cinema,727,6.8,1998
2.005566,120000000,363398565,A Bug's Life,John Lasseter|Andrew Stanton,95,Family|Animation,Walt Disney Pictures|Pixar Animation Studios,1159,6.6,1998
1.855981,70000000,218613188,The Prince of Egypt,Brenda Chapman|Steve Hickner|Simon Wells,99,Adventure|Animation|Drama|Family|Music,DreamWorks SKG|DreamWorks Animation,432,6.7,1998
1.8070400000000002,60000000,171757863,Antz,Eric Darnell|Tim Johnson,83,Adventure|Animation|Comedy|Family,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,714,6.0,1998
1.46043,55000000,41610884,Ronin,John Frankenheimer,122,Action|Thriller|Crime|Adventure,United Artists|FGM Entertainment|United Artists Corporation,363,6.6,1998
1.422685,27000000,27200316,Dark City,Alex Proyas,100,Mystery|Science Fiction,New Line Cinema|Mystery Clock Cinema,466,7.0,1998
1.408985,20000000,67200000,Wild Things,John McNaughton,108,Crime|Drama|Mystery,Columbia Pictures|Mandalay Entertainment,231,6.1,1998
1.379837,23000000,369884651,There's Something About Mary,Bobby Farrelly|Peter Farrelly,119,Romance|Comedy,Twentieth Century Fox Film Corporation,980,6.5,1998
1.339249,66000000,189198313,The X Files,Rob Bowman,121,Mystery|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Ten Thirteen Productions,244,6.3,1998
1.333006,20000000,23875127,American History X,Tony Kaye,119,Drama,New Line Cinema|The Turman-Morrissey Company|Savoy Pictures,1563,8.0,1998
1.3168549999999999,85000000,71485043,What Dreams May Come,Vincent Ward,113,Drama|Fantasy|Romance,PolyGram Filmed Entertainment,328,6.7,1998
1.303667,90000000,250649836,Enemy of the State,Tony Scott,132,Action|Drama|Thriller,Jerry Bruckheimer Films|Scott Free Productions|Touchstone Pictures|No Such Productions,815,6.5,1998
1.2830059999999999,75000000,140464664,Deep Impact,Mimi Leder,120,Action|Adventure|Drama|Romance|Science Fiction,Paramount Pictures|DreamWorks SKG|Zanuck/Brown Productions|Manhattan Project,490,5.6,1998
1.282567,80000000,136159423,Lost in Space,Stephen Hopkins,130,Adventure|Family|Science Fiction,New Line Cinema|Irwin Allen Productions|Prelude Pictures|Saltire Entertainment,207,4.9,1998
1.2424979999999999,50000000,44547681,The Negotiator,F. Gary Gray,140,Action|Adventure|Crime|Drama|Mystery,Regency Enterprises|Warner Bros.,337,6.7,1998
1.22669,90000000,142940100,Meet Joe Black,Martin Brest,178,Fantasy|Drama|Mystery,Universal Pictures|City Light Films,673,6.8,1998
1.206274,140000000,285444603,Lethal Weapon 4,Richard Donner,127,Action|Adventure|Comedy|Crime|Drama,Silver Pictures|Donner/Shuler-Donner Productions|Warner Bros.,438,6.1,1998
1.175952,65000000,40002112,I Still Know What You Did Last Summer,Danny Cannon,100,Horror|Mystery|Thriller,Columbia Pictures|Mandalay Entertainment|Summer Knowledge LLC,198,4.9,1998
1.170499,130000000,379014294,Godzilla,Roland Emmerich,139,Science Fiction|Action|Thriller,TriStar Pictures|Centropolis Film Productions|Toho Company|Independent Pictures (II)|Fried Films,582,5.1,1998
1.164656,75000000,46683377,Practical Magic,Griffin Dunne,104,Drama|Fantasy|Comedy,Village Roadshow Pictures|DiNovi Pictures|Fortis Films|Warner Bros.|Stargate Studios,185,6.2,1998
1.152417,75000000,13100000,Sphere,Barry Levinson,134,Science Fiction,Punch Productions|Warner Bros.|Baltimore Pictures|Constant c Productions,238,5.6,1998
1.095887,70000000,164000000,Six Days Seven Nights,Ivan Reitman,98,Action|Adventure|Comedy|Romance,Caravan Pictures|Roger Birnbaum Productions|Northern Lights Entertainment|Touchstone Pictures,176,5.6,1998
1.090942,18500000,10680275,Fear and Loathing in Las Vegas,Terry Gilliam,118,Adventure|Drama|Comedy,Universal Pictures|Summit Entertainment|Rhino Films|Fear and Loathing LLC|Shark Productions,714,7.1,1998
1.059234,25000000,289317794,Shakespeare in Love,John Madden,122,History,Miramax Films|Universal Pictures|Bedford Falls Productions,399,6.7,1998
1.057585,95000000,250288523,The Mask of Zorro,Martin Campbell,136,Adventure|Comedy|Western|Romance|Thriller,Amblin Entertainment|TriStar Pictures,734,6.1,1998
1.053252,23000000,185991646,The Waterboy,Frank Coraci,90,Comedy,Touchstone Pictures,292,5.8,1998
1.041331,60000000,128038368,A Perfect Murder,Andrew Davis,107,Crime|Thriller|Drama,Kopelson Entertainment|Warner Bros.,158,6.3,1998
1.011829,60000,3221152,Pi,Darren Aronofsky,84,Mystery|Drama|Thriller,Truth and Soul Pictures Inc|Protozoa Pictures|Harvest Filmworks|Plantain Films,286,6.9,1998
1.001818,55000000,198685114,City of Angels,Brad Silberling,114,Drama|Fantasy|Romance,Atlas Entertainment|Regency Enterprises|Monarchy Enterprises B.V.|Warner Bros.|Taurus Film,323,6.4,1998
0.992143,52000000,98126565,The Thin Red Line,Terrence Malick,170,Drama|History|War,Fox 2000 Pictures|Phoenix Pictures|Geisler-Roberdeau,413,6.8,1998
0.9688610000000001,40000000,54682547,Small Soldiers,Joe Dante,110,Comedy|Adventure|Fantasy|Science Fiction|Action,Universal Pictures|Amblin Entertainment|DreamWorks Pictures,271,6.1,1998
0.962802,71000000,294456605,Doctor Dolittle,Betty Thomas,85,Comedy|Family|Fantasy,Twentieth Century Fox Film Corporation|Joseph M. Singer Entertainment|Davis Entertainment,353,5.3,1998
0.931643,70000000,118000000,Star Trek: Insurrection,Jonathan Frakes,103,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,230,6.2,1998
0.9223540000000001,65000000,250821495,You've Got Mail,Nora Ephron,119,Comedy|Romance,Warner Bros.,498,6.2,1998
0.904602,60000000,102367405,U.S. Marshals,Stuart Baird,131,Thriller|Crime|Action,Kopelson Entertainment|Warner Bros.,194,6.1,1998
0.8939370000000001,30000000,82150642,Elizabeth,Shekhar Kapur,124,Drama|History,Channel Four Films|PolyGram Filmed Entertainment|Working Title Films,173,6.8,1998
0.884735,48000000,77745568,Out of Sight,Steven Soderbergh,123,Romance|Comedy|Crime,Universal Pictures|Jersey Films,181,6.3,1998
0.8786450000000001,18000000,123306987,The Wedding Singer,Frank Coraci,95,Romance|Comedy,New Line Cinema|Robert Simonds Productions|Juno Pix,375,6.4,1998
0.8239639999999989,26000000,65705772,EverAfter,Andy Tennant,121,Drama|Romance|Comedy,Twentieth Century Fox Film Corporation,224,6.8,1998
0.792566,50000000,202292902,Patch Adams,Tom Shadyac,115,Comedy|Drama,Universal Pictures|Bungalow 78 Productions|Blue Wolf|Farrell/Minoff,483,6.9,1998
0.783938,14000000,72527595,Urban Legend,Jamie Blanks,99,Horror|Thriller,Original Film|TriStar Pictures|Phoenix Pictures|Canal+ Droits Audiovisuels,144,5.4,1998
0.760447,12000000,22921898,Rounders,John Dahl,121,Drama|Crime,Miramax Films|Spanky Pictures,213,6.6,1998
0.7224119999999989,15000000,17507368,Disturbing Behavior,David Nutter,82,Horror|Thriller|Science Fiction,Village Roadshow Pictures|Beacon Communications|Hoyts Film Partnership|Metro-Goldwyn-Mayer (MGM)|Behavioral Problem Productions Ltd.,45,5.6,1998
0.718275,90000000,69131860,Babe: Pig in the City,George Miller,92,Adventure|Comedy|Drama|Family|Fantasy,Kennedy Miller Productions,176,5.1,1998
0.6990069999999989,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,105,Comedy|Crime,Handmade Films Ltd.|Summit Entertainment|PolyGram Filmed Entertainment|SKA Films|The Steve Tisch Company,1167,7.3,1998
0.669113,17000000,30331165,A Night at the Roxbury,John Fortenberry,81,Comedy,Paramount Pictures|SNL Studios,96,6.2,1998
0.653163,60000000,186883563,The Horse Whisperer,Robert Redford,170,Drama|Romance,Wildwood Enterprises|Touchstone Pictures,164,7.0,1998
0.640933,25000000,50671850,Bride of Chucky,Ronny Yu,89,Comedy|Horror,Midwinter Productions Inc.,162,5.4,1998
0.616116,13000000,16757163,54,Mark Christopher,93,Music|Drama,Redeemable Features|FilmColony|Miramax|Dollface,71,5.5,1998
0.607687,25000000,55494066,Great Expectations,Alfonso CuarÃ³n,111,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation|Art Linson Productions,74,6.5,1998
0.577192,70000000,116672912,The Siege,Edward Zwick,116,Drama|Action|Thriller|Crime,"Twentieth Century Fox Film Corporation|Lynda Obst Productions|Bedford Falls Company, The",196,6.0,1998
0.576681999999999,73000000,103891409,Snake Eyes,Brian De Palma,98,Crime|Mystery,Paramount Pictures|DeBart|Touchstone Pictures|Mel's Cite du Cinema,152,5.6,1998
0.562005,6000000,58000000,Sliding Doors,Peter Howitt,99,Comedy|Drama|Fantasy|Romance,Paramount Pictures|Miramax Films|Intermedia Films|Mirage Enterprises,196,6.4,1998
0.539133,60000000,48522832,The Avengers,Jeremiah S. Chechik,89,Thriller,Jerry Weintraub Productions|Warner Bros.,121,4.6,1998
0.53388,20000000,18253415,Simon Birch,Mark Steven Johnson,114,Comedy|Drama|Family,Caravan Pictures|Hollywood Pictures,24,6.9,1998
0.521096,13000000,27007143,The Big Hit,Kirk Wong,91,Action|Adventure|Comedy|Thriller,TriStar Pictures,59,6.1,1998
0.49737299999999995,28000000,14051384,Blues Brothers 2000,John Landis,123,Music|Action|Comedy|Crime,Universal Pictures,72,5.6,1998
0.496059,25000000,21567853,He Got Game,Spike Lee,136,Drama,40 Acres & A Mule Filmworks|Touchstone Pictures,79,6.6,1998
0.492559,70000000,19870567,Hard Rain,Mikael Salomon,97,Thriller,Paramount Pictures|Toho-Towa|Mutual Film Company|PolyGram Filmed Entertainment|Marubeni,74,5.4,1998
0.48824300000000004,70000000,56702901,A Civil Action,Steven Zaillian,115,Drama,Paramount Pictures|Wildwood Enterprises|Touchstone Pictures,48,6.0,1998
0.47703599999999996,3000000,2807390,Happiness,Todd Solondz,139,Comedy|Drama,Killer Films|Good Machine,75,6.9,1998
0.469693,30000000,19204929,The Replacement Killers,Antoine Fuqua,87,Drama|Action|Crime|Thriller,Columbia Pictures Corporation,62,6.2,1998
0.433845,15000000,40283321,The Faculty,Robert Rodriguez,104,Horror|Mystery|Science Fiction,Dimension Films|Los Hooligans Productions,237,6.1,1998
0.423925,20000000,3970078,Playing by Heart,Willard Carroll,121,Comedy|Drama|Romance,Miramax Films|Hyperion Pictures,20,6.7,1998
0.396129,10000000,25605015,Can't Hardly Wait,Harry Elfont|Deborah Kaplan,100,Comedy|Drama|Romance,Columbia Pictures,74,6.2,1998
0.388858,17000000,55041738,Halloween: H20,Steve Miner,86,Horror|Thriller,Dimension Films,142,5.7,1998
0.38868,60000000,37141130,Psycho,Gus Van Sant,105,Horror|Mystery|Thriller,Imagine Entertainment|Universal Pictures,112,4.9,1998
0.383321,45000000,11203026,Deep Rising,Stephen Sommers,106,Adventure|Action|Horror|Science Fiction,Hollywood Pictures|Cinergi Pictures Entertainment|Calimari Productions,61,5.8,1998
0.375143,18000000,9495408,The Red Violin,FranÃ§ois Girard,131,Drama|Thriller|Mystery|Music|Romance,Rhombus Media|Channel Four Films,49,6.6,1998
0.366598,30000000,9898412,Very Bad Things,Peter Berg,100,Comedy|Crime|Thriller,Initial Entertainment Group (IEG)|Interscope Communications|VBT Productions|Ballpark Productions Partnership,83,6.2,1998
0.577579,75000000,14567883,Soldier,Paul W.S. Anderson,99,Action|War|Science Fiction,Impact Pictures|Jerry Weintraub Productions|Warner Bros.|Morgan Creek Productions,94,5.8,1998
0.305742,30000000,29202884,Bulworth,Warren Beatty,108,Comedy|Drama,20th Century Fox,27,6.2,1998
0.262171,8000000,17460020,Half Baked,Tamra Davis,82,Comedy|Crime,Universal Pictures,86,6.3,1998
0.189141,10000000,6451628,Gods and Monsters,Bill Condon,105,Drama,Lions Gate Films|Flashpoint (I)|Showtime Networks,23,5.6,1998
0.245817,25000000,777423,Without Limits,Robert Towne,117,Drama,Cruise/Wagner Productions|Warner Bros.,11,6.0,1998
0.240661,10000000,19000000,Jane Austen's Mafia!,Jim Abrahams,84,Comedy|Crime,Tapestry Films|Touchstone Pictures,19,5.7,1998
0.23595100000000002,5000000,1980338,Zero Effect,Jake Kasdan,116,Comedy|Crime|Mystery|Thriller,Castle Rock Entertainment|Columbia Pictures Corporation|Manifest Film Company,24,5.8,1998
0.22655799999999998,2000000,124494,Six-String Samurai,Lance Mungia,91,Action|Adventure|Science Fiction,HSX Films,15,5.8,1998
0.214567,1500000,870751,Edge of Seventeen,David Moreton,99,Comedy|Drama|Romance,TLA Releasing,10,4.8,1998
0.194358,15000000,10443316,Home Fries,Dean Parisot,93,Drama|Comedy|Romance,Warner Bros.|Baltimore Pictures|Kasdan Pictures,18,4.7,1998
0.188201,1100000,631221,Strangeland,John Pieplow,86,Horror,Shooting Gallery|Snider Than Thou Productions Inc.,14,4.8,1998
0.18358,15000000,46905889,The Object of My Affection,Nicholas Hytner,111,Comedy|Drama|Romance,20th Century Fox,38,5.1,1998
0.26504,27000000,76000000,The Newton Boys,Richard Linklater,113,Crime|Action|Drama,Twentieth Century Fox Film Corporation|Detour Filmproduction,16,6.4,1998
0.162242,20000000,37672350,How Stella Got Her Groove Back,Kevin Rodney Sullivan,124,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation,10,6.5,1998
4.143585,40000000,211343479,The Little Mermaid,Ron Clements|John Musker,83,Animation|Family,Walt Disney Pictures,1042,7.1,1989
3.536655,48000000,474171806,Indiana Jones and the Last Crusade,Steven Spielberg,127,Adventure|Action,Lucasfilm|Paramount Pictures,2031,7.4,1989
2.719764,16000000,92823546,When Harry Met Sally...,Rob Reiner,96,Comedy|Romance|Drama,Castle Rock Entertainment|Nelson Entertainment,532,7.1,1989
2.640852,35000000,411348924,Batman,Tim Burton,126,Fantasy|Action,PolyGram Filmed Entertainment|The Guber-Peters Company|Warner Bros.,1207,6.9,1989
2.566875,40000000,332000000,Back to the Future Part II,Robert Zemeckis,108,Adventure|Comedy|Family|Science Fiction|Action,Universal Pictures|Amblin Entertainment|U-Drive Productions,2436,7.2,1989
2.470407,16400000,235860116,Dead Poets Society,Peter Weir,129,Drama,Touchstone Pictures|Silver Screen Partners IV,1426,7.9,1989
2.379507,37000000,215394738,Ghostbusters II,Ivan Reitman,108,Fantasy|Action|Comedy|Science Fiction|Family,Columbia Pictures Corporation,569,6.2,1989
2.1766229999999998,32000000,156167015,Licence to Kill,John Glen,133,Adventure|Action|Thriller,Eon Productions,332,5.6,1989
1.859089,27000000,71320000,National Lampoon's Christmas Vacation,Jeremiah S. Chechik,97,Comedy,Warner Bros.,436,7.2,1989
1.836091,18000000,26828365,Glory,Edward Zwick,122,War,TriStar Pictures|Freddie Fields Productions,207,7.1,1989
1.69108,70000000,90000098,The Abyss,James Cameron,139,Adventure|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|Lightstorm Entertainment|Pacific Western,446,6.9,1989
1.510501,25000000,227853986,Lethal Weapon 2,Richard Donner,114,Action|Adventure|Comedy|Crime|Thriller,Silver Pictures|Warner Bros.,608,6.5,1989
1.362379,55000000,63408614,Tango & Cash,Andrei Konchalovsky|Albert Magnoli,104,Action|Adventure|Comedy,The Guber-Peters Company|Warner Bros.,239,5.9,1989
1.280429,10000000,40485039,Bill & Ted's Excellent Adventure,Stephen Herek,90,Adventure|Comedy|Science Fiction,Orion Pictures,225,6.6,1989
1.2742850000000001,7500000,296000000,Look Who's Talking,Amy Heckerling,93,Comedy|Romance,TriStar Pictures|Management Company Entertainment Group (MCEG),278,5.7,1989
1.2184979999999999,32000000,222724172,"Honey, I Shrunk the Kids",Joe Johnston,93,Adventure|Comedy|Family|Science Fiction,Buena Vista,390,5.9,1989
1.190512,30000000,70200000,Star Trek V: The Final Frontier,William Shatner,107,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,216,5.3,1989
0.94235,1500000,14697005,Kickboxer,Mark DiSalle|David Worth|Jean-Claude Van Damme,97,Action|Thriller,Kings Road Entertainment,139,6.2,1989
0.9189620000000001,8000000,22168359,A Nightmare on Elm Street 5: The Dream Child,Stephen Hopkins,89,Horror|Thriller,New Line Cinema,128,5.6,1989
